id	species	x	y	year
GBIF_47034	Trigona guianae	-71.257778	-12.652778	2000
GBIF_47037	Trigona guianae	-64.797778	-17.109167	1999
GBIF_47044	Trigona guianae	-65.715	-17.147778	1999
GBIF_47055	Trigona guianae	-54.541501	3.106273	1998
GBIF_47059	Trigona guianae	-69.576111	9.707222	1998
GBIF_47097	Trigona guianae	-67.683333	10.35	1998
GBIF_47137	Trigona guianae	-78.63	-4.116667	1996
GBIF_47142	Trigona guianae	-76.459722	-0.470556	1994
GBIF_47173	Trigona guianae	-77.816667	-0.966667	1994
GBIF_47187	Trigona guianae	-55.387246	3.418476	1993
GBIF_47192	Trigona guianae	-55.437983	3.35603	1993
GBIF_47193	Trigona guianae	-76.116667	-2.583333	1993
GBIF_47195	Trigona guianae	-62.48	-10.32	1991
GBIF_47198	Trigona guianae	-69.05	-12.55	1990
GBIF_47199	Trigona guianae	-69.02298	-12.53714	1990
GBIF_47201	Trigona guianae	-66.833333	6.333333	1990
GBIF_47217	Trigona guianae	-63.0439	-9.9137	1989
GBIF_47224	Trigona guianae	-77.5849	-0.7146	1989
GBIF_47231	Trigona guianae	-77.5786	-0.7208	1989
GBIF_47288	Trigona guianae	-77.4952	-0.7375	1989
GBIF_47290	Trigona guianae	-47.966667	-25.133333	1988
GBIF_47291	Trigona guianae	-79.17269	-0.25441	1988
GBIF_47295	Trigona guianae	-70.13123	-3.42021	1988
GBIF_47296	Trigona guianae	-76.00608	-9.32492	1983
GBIF_47297	Trigona guianae	-76.014	-9.41	1982
GBIF_47303	Trigona guianae	-79.0563	-0.2978	1982
GBIF_47310	Trigona guianae	-60.02528	-3.11333	1979
GBIF_47358	Trigona guianae	-47.80151	-21.17289	1971
GBIF_47359	Trigona guianae	-48.61667	-25.56667	1969
GBIF_47362	Trigona guianae	-48.1748	-8.9718	1968
GBIF_47381	Trigona guianae	-51.83333	3.83333	1959
GBIF_47427	Trigona guianae	-59.761	-18.334	1959
GBIF_47428	Trigona guianae	-48.47061	-1.43728	1956
GBIF_47431	Trigona guianae	-67.56667	-14.46667	1956
GBIF_47443	Trigona guianae	-43.27721	-22.95831	1954
GBIF_47445	Trigona guianae	-35.21067	-5.80021	1951
GBIF_47452	Trigona guianae	-76.397417	-0.674167	NA
GBIF_47457	Trigona guianae	-48.483333	-1.45	NA
GBIF_47458	Trigona guianae	-67.066667	1.916667	NA
GBIF_47463	Trigona guianae	-65.233333	1.55	NA
GBIF_47466	Trigona guianae	-66.838056	1.298611	NA
GBIF_47472	Trigona guianae	-75.828889	-9.218889	NA
GBIF_47475	Trigona guianae	-74.538056	-8.3825	NA
GBIF_47476	Trigona guianae	-72.783333	-12.816667	NA
GBIF_47478	Trigona guianae	-71.433889	-13.566111	NA
GBIF_47479	Trigona guianae	-77.25	-5.75	NA
GBIF_47484	Trigona guianae	-79.05	-0.283889	NA
GBIF_47485	Trigona guianae	-78.988889	-0.076111	NA
GBIF_47486	Trigona guianae	-78.933333	-4.066667	NA
GBIF_47487	Trigona guianae	-78.001111	-1.066667	NA
GBIF_47492	Trigona guianae	-78.003056	-1.493056	NA
GBIF_47507	Trigona guianae	-66.906944	1.435	NA
GBIF_47511	Trigona guianae	-78.316667	-2.75	NA
GBIF_47512	Trigona guianae	-78.899167	-4.030278	NA
GBIF_47515	Trigona guianae	-70.733333	-4.133333	NA
GBIF_47517	Trigona guianae	-70.765722	-3.402472	NA
GBIF_47518	Trigona guianae	-76.58475	-7.066861	NA
GBIF_47519	Trigona guianae	-58.695	6.383889	NA
GBIF_47521	Trigona guianae	-67.528889	-14.441528	NA
GBIF_47522	Trigona guianae	-48.371944	-1.365833	NA
GBIF_47523	Trigona guianae	-64.766667	-16.866667	NA
GBIF_47525	Trigona guianae	-76.985833	-0.418333	NA
GBIF_47536	Trigona guianae	-78.744917	-4.194778	NA
GBIF_47539	Trigona guianae	-70.346667	-12.984722	NA
GBIF_47541	Trigona guianae	-70.753889	-13.231111	NA
GBIF_47542	Trigona guianae	-67.766667	-15.416667	NA
GBIF_47580	Trigona guianae	-77.613056	-1.064444	NA
GBIF_47581	Trigona guianae	-78.987806	-4.138278	NA
GBIF_47589	Trigona guianae	-59.148417	5.2615	NA
GBIF_47590	Trigona guianae	-59.737222	4.907583	NA
GBIF_47591	Trigona guianae	-52.702778	-6.207222	NA
GBIF_47594	Trigona guianae	-76.916917	-0.499139	NA
GBIF_47596	Trigona guianae	-76.464722	-0.471389	NA
GBIF_47600	Trigona guianae	-64.416667	-5.666667	NA
GBIF_47602	Trigona guianae	-66.692556	0.317028	NA
GBIF_47603	Trigona guianae	-54.920833	5.271389	NA
GBIF_47604	Trigona guianae	-65.708056	-17.147222	NA
GBIF_47615	Trigona guianae	-75.303333	-10.751667	NA
GBIF_47616	Trigona guianae	-75.541667	-10.138333	NA
GBIF_47617	Trigona guianae	-75.543333	-10.281667	NA
GBIF_47618	Trigona guianae	-56.233333	-4.433333	NA
GBIF_47654	Trigona guianae	-55.566667	-3.983333	NA
GBIF_47666	Trigona guianae	-57.033333	-1.066667	NA
GBIF_47678	Trigona guianae	-64.083056	-0.316667	NA
GBIF_47751	Trigona guianae	-62.883333	-4.866667	NA
GBIF_47806	Trigona guianae	-62.133333	-4.733333	NA
GBIF_47858	Trigona guianae	-66.183333	-3.75	NA
GBIF_47947	Trigona guianae	-65.583333	-1.883333	NA
GBIF_48017	Trigona guianae	-64.833333	-3.216667	NA
GBIF_48060	Trigona guianae	-48.504444	-1.455833	NA
GBIF_48067	Trigona guianae	-70.033333	-4.383333	NA
GBIF_48069	Trigona guianae	-60.025	-3.101944	NA
GBIF_48084	Trigona guianae	-55.416667	-3.666667	NA
GBIF_48087	Trigona guianae	-56.85	-1.416667	NA
GBIF_48092	Trigona guianae	-66.033333	-0.316667	NA
GBIF_48094	Trigona guianae	-66.816667	-0.216667	NA
GBIF_48135	Trigona guianae	-61.883333	-4.416667	NA
GBIF_48139	Trigona guianae	-62.066667	-3.85	NA
GBIF_48150	Trigona guianae	-66.583333	-4.516667	NA
GBIF_48153	Trigona guianae	-66.533333	-4.466667	NA
GBIF_48184	Trigona guianae	-65.583333	-2.683333	NA
GBIF_48191	Trigona guianae	-67.81	-9.974722	NA
GBIF_48196	Trigona guianae	-59.766667	-2.45	NA
GBIF_48198	Trigona guianae	-59.966667	-2.933333	NA
GBIF_48204	Trigona guianae	-56.066667	-13.816667	NA
GBIF_48205	Trigona guianae	-66.793333	-0.203611	NA
GBIF_48206	Trigona guianae	-66.833333	-0.216667	NA
GBIF_48220	Trigona guianae	-65.016667	-0.416667	NA
GBIF_48221	Trigona guianae	-65.068611	-0.522778	NA
GBIF_48223	Trigona guianae	-65.066667	-0.516667	NA
GBIF_48225	Trigona guianae	-62.924167	-0.475833	NA
GBIF_48261	Trigona guianae	-63.494722	-8.296667	NA
GBIF_48263	Trigona guianae	-63.629167	-8.362222	NA
GBIF_48264	Trigona guianae	-63.372778	-8.182222	NA
GBIF_48267	Trigona guianae	-63.524722	-8.333333	NA
GBIF_48270	Trigona guianae	-64.55	-10.316667	NA
GBIF_48271	Trigona guianae	-63.467778	-8.258333	NA
GBIF_48283	Trigona guianae	-62.438889	-10.744444	NA
GBIF_48291	Trigona guianae	-62.440278	-10.971944	NA
GBIF_48294	Trigona guianae	-66.628056	-9.779722	NA
GBIF_48298	Trigona guianae	-66.602778	-9.798889	NA
GBIF_48302	Trigona guianae	-66.663333	-9.786111	NA
GBIF_48306	Trigona guianae	-66.449444	-9.748889	NA
GBIF_48308	Trigona guianae	-66.493333	-9.801111	NA
GBIF_48312	Trigona guianae	-64.1675	-9.144167	NA
GBIF_48318	Trigona guianae	-64.756389	-10.573889	NA
GBIF_48320	Trigona guianae	-62.782778	-11.176667	NA
GBIF_48321	Trigona guianae	-62.571667	-10.989444	NA
GBIF_48322	Trigona guianae	-62.340556	-10.668056	NA
GBIF_48324	Trigona guianae	-62.415556	-10.702778	NA
GBIF_48327	Trigona guianae	-62.355556	-10.818056	NA
GBIF_48328	Trigona guianae	-62.414444	-10.749167	NA
GBIF_48335	Trigona guianae	-62.4075	-10.8075	NA
GBIF_48337	Trigona guianae	-62.526389	-10.743056	NA
GBIF_48339	Trigona guianae	-62.494444	-10.806667	NA
GBIF_48345	Trigona guianae	-62.519167	-10.843611	NA
GBIF_48350	Trigona guianae	-63.538889	-10.878056	NA
GBIF_48351	Trigona guianae	-62.538889	-10.877778	NA
GBIF_48352	Trigona guianae	-62.652778	-10.870833	NA
GBIF_48354	Trigona guianae	-62.686944	-10.876389	NA
GBIF_48355	Trigona guianae	-62.705833	-11.020278	NA
GBIF_48357	Trigona guianae	-62.656944	-11.028056	NA
GBIF_48359	Trigona guianae	-62.733333	-11.033889	NA
GBIF_48361	Trigona guianae	-62.666667	-11.171389	NA
GBIF_48362	Trigona guianae	-62.767778	-11.139444	NA
GBIF_48364	Trigona guianae	-62.824444	-11.1125	NA
GBIF_48365	Trigona guianae	-62.765556	-11.166944	NA
GBIF_48373	Trigona guianae	-62.874444	-11.108889	NA
GBIF_48374	Trigona guianae	-62.889167	-11.133611	NA
GBIF_48381	Trigona guianae	-62.841389	-11.088611	NA
GBIF_48383	Trigona guianae	-62.667222	-10.848611	NA
GBIF_48384	Trigona guianae	-62.6075	-10.808611	NA
GBIF_48386	Trigona guianae	-63.436111	-10.345556	NA
GBIF_48389	Trigona guianae	-63.864444	-10.451667	NA
GBIF_48390	Trigona guianae	-63.928056	-10.151944	NA
GBIF_48394	Trigona guianae	-63.656944	-10.392222	NA
GBIF_48396	Trigona guianae	-64.966667	-10.85	NA
GBIF_48397	Trigona guianae	-64.95	-10.833333	NA
GBIF_48398	Trigona guianae	-64.883333	-10.833333	NA
GBIF_48406	Trigona guianae	-64.683333	-10.75	NA
GBIF_48407	Trigona guianae	-64.716667	-10.75	NA
GBIF_48411	Trigona guianae	-62.883333	-11.166667	NA
GBIF_48414	Trigona guianae	-62.466667	-10.783333	NA
GBIF_48417	Trigona guianae	-64.766667	-10.316667	NA
GBIF_48418	Trigona guianae	-62.451111	-10.809722	NA
GBIF_48420	Trigona guianae	-62.395833	-10.819444	NA
GBIF_48427	Trigona guianae	-64.233333	-12.316667	NA
GBIF_48429	Trigona guianae	-64.333889	-12.434722	NA
GBIF_48430	Trigona guianae	-64.05	-12.283333	NA
GBIF_48436	Trigona guianae	-64.016667	-12.283333	NA
GBIF_48441	Trigona guianae	-64.366667	-12.05	NA
GBIF_48446	Trigona guianae	-64.233333	-11.966667	NA
GBIF_48456	Trigona guianae	-62.483333	-10.816667	NA
GBIF_48458	Trigona guianae	-62.45	-10.866667	NA
GBIF_48459	Trigona guianae	-62.866667	-11.016667	NA
GBIF_48478	Trigona guianae	-62.316667	-10.783333	NA
GBIF_48479	Trigona guianae	-62.433333	-10.766667	NA
GBIF_48489	Trigona guianae	-60.833333	-13.266667	NA
GBIF_48492	Trigona guianae	-60.833333	-13.233333	NA
GBIF_48493	Trigona guianae	-61.166667	-12.533333	NA
GBIF_48495	Trigona guianae	-61.433333	-12.633333	NA
GBIF_48497	Trigona guianae	-64.75	-10.55	NA
GBIF_48503	Trigona guianae	-62.833333	-11.883333	NA
GBIF_48511	Trigona guianae	-61.95	-9.433333	NA
GBIF_48514	Trigona guianae	-63.533611	-8.392778	NA
GBIF_48517	Trigona guianae	-62.05	-9.05	NA
GBIF_48521	Trigona guianae	-62.55	-9.333333	NA
GBIF_48524	Trigona guianae	-62.566667	-9.333333	NA
GBIF_48540	Trigona guianae	-62.316667	-10.85	NA
GBIF_48554	Trigona guianae	-62.716667	-11.066667	NA
GBIF_48560	Trigona guianae	-62.733333	-11.716667	NA
GBIF_48561	Trigona guianae	-61.983333	-11.966667	NA
GBIF_48562	Trigona guianae	-62.05	-11.916667	NA
GBIF_48576	Trigona guianae	-62.481944	-10.930278	NA
GBIF_48579	Trigona guianae	-62.665278	-11.065278	NA
GBIF_48580	Trigona guianae	-62.785556	-10.976389	NA
GBIF_48581	Trigona guianae	-63.539444	-8.37	NA
GBIF_48627	Trigona guianae	-76.150361	-0.636917	NA
GBIF_48632	Trigona albipennis	-75.541667	-10.138333	1999
GBIF_48633	Trigona albipennis	-74.923333	-10.89	1999
GBIF_48673	Trigona albipennis	-75.32	-11.035	1999
GBIF_48677	Trigona albipennis	-67.7532	10.498	1976
GBIF_48678	Trigona albipennis	-72.811	9.8446	1976
GBIF_48679	Trigona albipennis	-67.5432	10.0667	1973
GBIF_48680	Trigona albipennis	-67.7398	10.4894	1973
GBIF_48705	Trigona albipennis	-70.4045	9.7618	1973
GBIF_48707	Trigona albipennis	-67.6196	10.1078	1973
GBIF_48708	Trigona albipennis	-47.633333	-21.166667	NA
GBIF_48725	Trigona albipennis	-64.416667	-5.666667	NA
GBIF_48782	Trigona albipennis	-62.883333	-4.866667	NA
GBIF_48844	Trigona albipennis	-67.26625	-5.00825	NA
GBIF_48933	Trigona albipennis	-66.183333	-3.75	NA
GBIF_49023	Trigona albipennis	-65.583333	-2.683333	NA
GBIF_49068	Trigona albipennis	-57.752778	-6.222222	NA
GBIF_49069	Trigona albipennis	-65.083333	-2.15	NA
GBIF_49141	Trigona albipennis	-44.302778000000004	-2.529722	NA
GBIF_49142	Trigona albipennis	-43.905	-3.466111	NA
GBIF_49156	Trigona albipennis	-45.481111	-7.021944	NA
GBIF_49162	Trigona albipennis	-43.403611	-3.207778	NA
GBIF_49171	Trigona albipennis	-40.921111	-3.854444	NA
GBIF_49175	Trigona albipennis	-43.885556	-4.455278	NA
GBIF_49191	Trigona albipennis	-43.220556	-12.185278	NA
GBIF_49194	Trigona albipennis	-42.801667	-5.089167	NA
GBIF_49199	Trigona albipennis	-50.726944	-19.905833	NA
GBIF_49209	Trigona albipennis	-62.066667	-3.85	NA
GBIF_49210	Trigona albipennis	-47.366667	-8.483333	NA
GBIF_49246	Trigona albipennis	-65.583333	-1.883333	NA
GBIF_49354	Trigona albipennis	-67.81	-9.974722	NA
GBIF_49355	Trigona albipennis	-66.883333	-9.828056	NA
GBIF_49356	Trigona albipennis	-47.476667	-20.255556	NA
GBIF_49360	Trigona albipennis	-47.716667	-21.183333	NA
GBIF_49362	Trigona albipennis	-59.766667	-2.45	NA
GBIF_49381	Trigona albipennis	-46.366667	-4.116667	NA
GBIF_49382	Trigona albipennis	-44.583333	-8.95	NA
GBIF_49384	Trigona albipennis	-47.266667	-9.533333	NA
GBIF_49386	Trigona albipennis	-43.35	-3.733333	NA
GBIF_49388	Trigona albipennis	-49.116667	-14.516667	NA
GBIF_49395	Trigona albipennis	-68.667778	-9.053889	NA
GBIF_49439	Trigona albipennis	-47.169722	-21.282778	NA
GBIF_49443	Trigona albipennis	-44.363056	-6.370833	NA
GBIF_49467	Trigona albipennis	-63.526111	-8.41	NA
GBIF_49468	Trigona albipennis	-63.508333	-8.296667	NA
GBIF_49473	Trigona crassipes	-67.613969	-2.755489	2005
GBIF_49475	Trigona crassipes	-67.929944	-1.955667	2004
GBIF_49476	Trigona crassipes	-67.872194	-1.886028	2004
GBIF_49477	Trigona crassipes	-67.116167	-1.753944	2004
GBIF_49482	Trigona crassipes	-76.038333	-0.548333	1999
GBIF_49484	Trigona crassipes	-54.608611	5.674444	1999
GBIF_49494	Trigona crassipes	-54.521111	4.798056	1999
GBIF_49495	Trigona crassipes	-55.181389	4.948611	1999
GBIF_49497	Trigona crassipes	-55.881667	5.226944	1999
GBIF_49502	Trigona crassipes	-54.920833	5.271389	1999
GBIF_49503	Trigona crassipes	-55.366667	3.45	1999
GBIF_49507	Trigona crassipes	-55.438333	3.348889	1999
GBIF_49564	Trigona crassipes	-63.539417	-8.370111	1997
GBIF_49600	Trigona crassipes	-76.459722	-0.470556	1994
GBIF_49630	Trigona crassipes	-67.633333	-9.75	1994
GBIF_49631	Trigona crassipes	-55.391882	2.997474	1993
GBIF_49635	Trigona crassipes	-75.862833	-2.3125	1993
GBIF_49637	Trigona crassipes	-76.115333	-2.5943329999999998	1993
GBIF_49668	Trigona crassipes	-63.0439	-9.9137	1991
GBIF_49669	Trigona crassipes	-62.48	-10.32	1991
GBIF_49674	Trigona crassipes	-77.5849	-0.7146	1989
GBIF_49676	Trigona crassipes	-77.5786	-0.7208	1989
GBIF_49688	Trigona crassipes	-59.983333	-2.916667	1987
GBIF_49689	Trigona crassipes	-63.333333	-4.493611	1985
GBIF_49690	Trigona crassipes	-59.983333	-3.066667	1985
GBIF_49692	Trigona crassipes	-49.25	-8.25	1983
GBIF_49693	Trigona crassipes	-60.133333	-12.733333	1983
GBIF_49694	Trigona crassipes	-76.014	-9.41	1982
GBIF_49713	Trigona crassipes	-67.56667	-14.46667	1956
GBIF_49719	Trigona crassipes	-76.397417	-0.674167	NA
GBIF_49737	Trigona crassipes	-78.113056	-1.461111	NA
GBIF_49738	Trigona crassipes	-60.025278	-3.113333	NA
GBIF_49739	Trigona crassipes	-48.483333	-1.45	NA
GBIF_49740	Trigona crassipes	-64.7115	-3.354444	NA
GBIF_49749	Trigona crassipes	-61.216667	-1.916667	NA
GBIF_49789	Trigona crassipes	-60.025	-3.101944	NA
GBIF_49849	Trigona crassipes	-61.219444	-2.1075	NA
GBIF_49935	Trigona hypogea	-76.038333	-0.548333	1999
GBIF_49936	Trigona hypogea	-54.608611	5.674444	1999
GBIF_49941	Trigona hypogea	-55.181389	4.948611	1999
GBIF_49944	Trigona hypogea	-55.881667	5.226944	1999
GBIF_49950	Trigona hypogea	-56.066667	5.15	1999
GBIF_49951	Trigona hypogea	-54.521111	4.81	1999
GBIF_49952	Trigona hypogea	-55.438333	3.348889	1999
GBIF_49959	Trigona hypogea	-63.629389	-8.362444	1997
GBIF_49969	Trigona hypogea	-66.493361	-9.767778	1997
GBIF_49970	Trigona hypogea	-47.4781	-21.7103	1996
GBIF_49971	Trigona hypogea	-47.7044	-21.555	1996
GBIF_49990	Trigona hypogea	-67.816667	-9.966667	1994
GBIF_49991	Trigona hypogea	-76.459722	-0.470556	1994
GBIF_49995	Trigona hypogea	-76.466667	-0.466667	1994
GBIF_49996	Trigona hypogea	-67.633333	-9.75	1994
GBIF_50005	Trigona hypogea	-75.862833	-2.3125	1993
GBIF_50006	Trigona hypogea	-73.24722	-3.74806	1992
GBIF_50007	Trigona hypogea	-63.0439	-9.9137	1991
GBIF_50010	Trigona hypogea	-62.48	-10.32	1991
GBIF_50012	Trigona hypogea	-69.05	-12.55	1989
GBIF_50014	Trigona hypogea	-47.3042	-21.2753	1989
GBIF_50022	Trigona hypogea	-47.820833	-21.176667	1989
GBIF_50038	Trigona hypogea	-77.5849	-0.7146	1989
GBIF_50039	Trigona hypogea	-77.5786	-0.7208	1989
GBIF_50042	Trigona hypogea	-66.300683	-14.640067	1988
GBIF_50047	Trigona hypogea	-59.761	-18.334	1959
GBIF_50059	Trigona hypogea	-71.49078	-12.79958	1952
GBIF_50061	Trigona hypogea	-66.700278	-17.781944	NA
